DATE,ITEM,NAME,SPEC,DRAWING,AC_CODE,WC_CODE,LOC,DEPT,VD_CODE,VD_NAME,UP,CUR,PURLT,ORDER_BAL,SAFETY_STOCK,ITEM_TYPE,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE
1/8/2025,SKU-0515,INNER RING,INN-00515,,4520PA,TN29,4,90,MIN471,Minebea HQ,0.84,BT,0,0,0,P,PCS,0,220000,220000,0,26/9/2024,31/7/2026
1/8/2025,SKU-0516,INNER RING,INN-00516,,4520PA,SF29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,28/4/2024,27/11/2025
1/8/2025,SKU-0517,INNER RING,INN-00517,,4520PA,TN29,4,90,MIN471,Minebea HQ,0.84,BT,0,0,0,P,PCS,0,116232,116232,0,26/9/2024,27/2/2026
1/8/2025,SKU-0518,INNER RING,INN-00518,,4520PA,SF29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,31/10/2023,27/2/2026
1/8/2025,SKU-0519,INNER RING,INN-00519,,4520PA,SF29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,28/3/2022,30/4/2026
1/8/2025,SKU-0520,INNER RING,INN-00520,,4520PA,TN29,4,90,MIN471,Minebea HQ,0.84,BT,0,0,0,P,PCS,0,84167,84167,0,26/9/2024,31/7/2026
1/8/2025,SKU-0521,INNER RING,INN-00521,,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,26/9/2024,30/1/2025
1/8/2025,SKU-0522,INNER RING,INN-00522,,4520PA,SF29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,27/2/2023,27/2/2026
1/8/2025,SKU-0523,INNER RING,INN-00523,,4520PA,TN29,4,90,MIN471,Minebea HQ,0.84,BT,0,0,0,P,PCS,0,132000,132000,0,26/9/2024,30/4/2026
1/8/2025,SKU-0524,INNER RING,INN-00524,,4520PA,TN29,4,90,MIN471,Minebea HQ,0.84,BT,0,0,0,P,PCS,0,3476000,3476000,0,30/5/2026,30/5/2026
1/8/2025,SKU-0525,INNER RING,INN-00525,,4520PA,SF29,4,90,MIN471,Minebea HQ,1.070099983,BT,0,0,0,P,PCS,0,140164,140164,0,,30/4/2026
1/8/2025,SKU-0526,INNER RING,INN-00526,,4520PA,SF29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,27/2/2025
1/8/2025,SKU-0527,INNER RING,INN-00527,,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,27/11/2025,27/11/2025
1/8/2025,SKU-0528,INNER RING,INN-00528,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,27/12/2025
1/8/2025,SKU-0529,INNER RING,INN-00529,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,27/12/2025
1/8/2025,SKU-0530,INNER RING,INN-00530,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0531,INNER RING,INN-00531,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0532,INNER RING,INN-00532,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0533,INNER RING,INN-00533,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0534,INNER RING,INN-00534,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,26/3/2026
1/8/2025,SKU-0535,INNER RING,INN-00535,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0536,INNER RING,INN-00536,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0537,INNER RING,INN-00537,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0538,INNER RING,INN-00538,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/7/2026
1/8/2025,SKU-0539,INNER RING,INN-00539,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0540,INNER RING,INN-00540,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0541,INNER RING,INN-00541,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0542,INNER RING,INN-00542,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0543,INNER RING,INN-00543,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,2285501,0,P,PCS,0,0,0,0,,3/8/2026
1/8/2025,SKU-0544,INNER RING,INN-00544,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,29/6/2026
1/8/2025,SKU-0545,INNER RING,INN-00545,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,29/6/2026
1/8/2025,SKU-0546,INNER RING,INN-00546,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,5/8/2026
1/8/2025,SKU-0547,INNER RING,INN-00547,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0548,INNER RING,INN-00548,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0549,INNER RING,INN-00549,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0550,INNER RING,INN-00550,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/7/2026
1/8/2025,SKU-0551,INNER RING,INN-00551,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/7/2026
1/8/2025,SKU-0552,INNER RING,INN-00552,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/7/2026
1/8/2025,SKU-0553,INNER RING,INN-00553,              S,4520PA,TN29,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,31/8/2026
1/8/2025,SKU-0554,O-RING,O-R-00554,(KZW),4520GA,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,22/9/2025,10/9/2025
1/8/2025,SKU-0555,O-RING,O-R-00555,,4520GA,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0,BT,0,0,0,P,PCS,0,0,0,0,24/11/2025,24/10/2025
1/8/2025,SKU-0556,O-RING,O-R-00556,,4520GA,GS99,4,90,MIN471,Minebea HQ,43.29069,BT,0,3000,0,P,PCS,440,0,0,440,24/11/2025,24/9/2022
1/8/2025,SKU-0557,O-RING,O-R-00557,,4520GA,GS99,4,90,MIN471,Minebea HQ,42.28169643,BT,0,0,0,P,PCS,1478,0,0,1478,5/8/2026,12/9/2023
1/8/2025,SKU-0558,O-RING,O-R-00558,,4520GA,GS99,4,90,MIN471,Minebea HQ,45.33463983,BT,0,0,0,P,PCS,208,0,0,208,3/9/2025,7/11/2022
1/8/2025,SKU-0559,O-RING,O-R-00559,,4520GA,GS99,4,90,ELA865,ElastoSeal Tech Solutions,0,BT,0,0,0,P,PCS,0,0,0,0,22/7/2025,26/11/2025
1/8/2025,SKU-0560,O-RING,O-R-00560,,4520GA,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,3/10/2025,26/9/2025
1/8/2025,SKU-0561,O-RING,O-R-00561,              S,4520GA,GS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,15/8/2026,11/8/2026
1/8/2025,SKU-0562,OUTER RING,OUT-00562,,4520OA,TN19,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,25/9/2024,31/5/2025
1/8/2025,SKU-0563,OUTER RING,OUT-00563,,4520OA,CF19,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,30/5/2026
1/8/2025,SKU-0564,OUTER RING,OUT-00564,,4520OA,TN19,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,11/11/2025
1/8/2025,SKU-0565,OUTER RING,OUT-00565,,4520OA,CF19,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,,27/11/2025
1/9/2025,SKU-0001,STEEL BAR,STE-001,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,14651,500,P,KGS,0,0,0,0,8/6/2026,28/8/2026
1/9/2025,SKU-0002,STEEL BAR,STE-004,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,500,P,KGS,0,0,0,0,3/7/2025,18/7/2025
1/9/2025,SKU-0003,STEEL BAR,STE-003,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,15078,500,P,KGS,0,0,0,0,5/8/2026,31/8/2026
1/9/2025,SKU-0004,STEEL BAR,STE-004,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.21058364,BT,0,0,0,P,KGS,381,14236,13026,1591,6/6/2026,22/5/2026
1/9/2025,SKU-0005,STEEL BAR,STE-005,BP-2012O,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,11/5/2025,25/4/2025
1/9/2025,SKU-0006,STEEL BAR,STE-008,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,500,P,KGS,0,0,0,0,3/7/2025,23/7/2025
1/9/2025,SKU-0007,STEEL BAR,STE-007,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,30977,500,P,KGS,0,0,0,0,4/8/2026,17/8/2026
1/9/2025,SKU-0008,STEEL BAR,STE-008,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.36340738,BT,0,0,0,P,KGS,1033,10904,10064,1874,25/6/2026,17/6/2026
1/9/2025,SKU-0009,STEEL BAR,STE-009,BP-2000O      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,93.22786026,BT,0,0,0,P,KGS,605,-605,0,0,5/9/2024,10/9/2025
1/9/2025,SKU-0010,STEEL BAR,STE-008,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,13/7/2026,13/7/2026
1/9/2025,SKU-0011,STEEL BAR,STE-0011,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,3/7/2025,4/7/2025
1/9/2025,SKU-0012,STEEL BAR,STE-0010,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,21669,1000,P,KGS,0,0,0,0,5/8/2026,31/8/2026
1/9/2025,SKU-0013,STEEL BAR,STE-0010,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.25759324,BT,0,0,1000,P,KGS,1023,20406,18550,2879,3/4/2026,29/4/2026
1/9/2025,SKU-0014,STEEL BAR,STE-0016,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,31/3/2025,3/7/2026
1/9/2025,SKU-0015,STEEL BAR,STE-0015,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,46743,1000,P,KGS,0,0,0,0,5/8/2026,31/8/2026
1/9/2025,SKU-0016,STEEL BAR,STE-0016,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.23956288,BT,0,38000,1000,P,KGS,1139,22109,20957,2291,6/6/2026,15/7/2026
1/9/2025,SKU-0017,STEEL BAR,STE-0020,BP-2015C      N,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,29/3/2026,9/3/2026
1/9/2025,SKU-0018,STEEL BAR,STE-0016,BP-2012D,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,5/5/2025,2/5/2025
1/9/2025,SKU-0019,STEEL BAR,STE-0019,BP-2012D      N,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,53100,3000,P,KGS,0,0,0,0,4/8/2026,31/8/2026
1/9/2025,SKU-0020,STEEL BAR,STE-0020,BP-2012D      N,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.25494773,BT,0,0,3000,P,KGS,3829,58182,56778,5232,6/6/2026,11/5/2026
1/9/2025,SKU-0021,STEEL BAR,STE-0023,BP-2012D,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,3/4/2025,3/4/2025
1/9/2025,SKU-0022,STEEL BAR,STE-0020,BP-2012D      N,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,61319,2000,P,KGS,0,0,0,0,5/8/2026,31/8/2026
1/9/2025,SKU-0023,STEEL BAR,STE-0023,BP-2012D      N,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.22681488,BT,0,0,2000,P,KGS,2998,52451,50389,5060,6/6/2026,12/5/2026
1/9/2025,SKU-0024,STEEL BAR,STE-0026,BP-2012D,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,5/5/2025,23/5/2025
1/9/2025,SKU-0025,STEEL BAR,STE-0025,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,15100,1000,P,KGS,0,0,0,0,29/8/2026,30/8/2026
1/9/2025,SKU-0026,STEEL BAR,STE-0026,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.33628027,BT,0,0,1000,P,KGS,599,11670,11014,1255,6/6/2026,15/5/2026
1/9/2025,SKU-0027,STEEL BAR,STE-0027,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,21/7/2025,16/7/2025
1/9/2025,SKU-0028,STEEL BAR,STE-0026,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,,31/8/2026
1/9/2025,SKU-0029,STEEL BAR,STE-0026,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,86.3514712,BT,0,0,200,P,KGS,1541,2763,2881,1423,23/8/2026,26/6/2026
1/9/2025,SKU-0030,STEEL BAR,STE-0032,BP-2012D,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,6/6/2025,27/6/2025
1/9/2025,SKU-0031,STEEL BAR,STE-0031,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,10861,500,P,KGS,0,0,0,0,5/8/2026,28/8/2026
1/9/2025,SKU-0032,STEEL BAR,STE-0032,BP-2012D      S,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.35951059,BT,0,0,0,P,KGS,2461,5227,6333,1355,6/6/2026,5/6/2026
1/9/2025,SKU-0033,STEEL BAR,STE-0033,BP-2012O,4520AA,TN19,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,,21/1/2025
1/9/2025,SKU-0034,STEEL BAR,STE-0036,BP-2012D,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,5/5/2025,5/5/2025
1/9/2025,SKU-0035,STEEL BAR,STE-0035,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,36918,500,P,KGS,0,0,0,0,5/8/2026,31/8/2026
1/9/2025,SKU-0036,STEEL BAR,STE-0036,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.26158226,BT,0,0,2000,P,KGS,2179,35884,34888,3175,20/5/2026,29/4/2026
1/9/2025,SKU-0037,STEEL BAR,STE-0039,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,500,P,KGS,0,0,0,0,3/4/2025,21/7/2025
1/9/2025,SKU-0038,STEEL BAR,STE-0036,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,10724,500,P,KGS,0,0,0,0,5/8/2026,28/8/2026
1/9/2025,SKU-0039,STEEL BAR,STE-0039,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,85.57284771,BT,0,0,0,P,KGS,903,2912,2545,1270,20/5/2026,6/5/2026
1/9/2025,SKU-0040,STEEL BAR,STE-0040,BP-2012D      M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,0,BT,0,0,0,P,KGS,0,0,0,0,,9/7/2025
1/9/2025,SKU-0041,STEEL BAR,STE-0041,BP-2012O      M,4520AA,TN19,3,90,NIP262,Nippon Precision Bar,88.92,BT,0,0,0,P,KGS,111,0,0,111,28/3/2026,25/4/2025
1/9/2025,SKU-0042,STEEL BAR,STE-0042,              M,4520AA,TN29,3,90,NIP262,Nippon Precision Bar,283.877,BT,0,0,0,P,KGS,132,0,132,0,26/9/2025,9/4/2024
1/9/2025,SKU-0043,STEEL COIL,STE-0043,BP-2010C      S,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,0,BT,0,100000,4080,P,KGS,0,0,0,0,20/4/2021,6/4/2026
1/9/2025,SKU-0044,STEEL COIL,STE-0044,BP-2011       S,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,89.1870577,BT,0,198837,2000,P,KGS,6820,99468,98001,8287,5/8/2026,31/8/2026
1/9/2025,SKU-0045,STEEL COIL,STE-0045,BP-2010C      S,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,0,BT,0,137755,6030,P,KGS,0,0,0,0,9/4/2021,8/4/2026
1/9/2025,SKU-0046,STEEL COIL,STE-0046,BP-2011       S,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,89.11934836,BT,0,144159,2000,P,KGS,2427,143580,135885,10122,5/8/2026,31/8/2026
1/9/2025,SKU-0047,STEEL COIL,STE-0047,BP-2010C      N,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,0,BT,0,615400,9090,P,KGS,0,0,0,0,29/3/2026,14/5/2026
1/9/2025,SKU-0048,STEEL COIL,STE-0048,BP-2011       N,4520AH,CF19,3,90,NIP262,Nippon Precision Bar,89.0863325,BT,0,712134,10000,P,KGS,16345,489643,476481,29507,5/8/2026,31/8/2026
1/9/2025,SKU-0049,STEEL PIPE,STE-0049,BP-2007D      S,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,234.1915217,BT,0,1600,400,P,KGS,721,2362,2125,957,5/8/2026,27/8/2026
1/9/2025,SKU-0050,STEEL PIPE,STE-0050,BP-2007D      S,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,227.7463609,BT,0,0,400,P,KGS,446,0,0,446,6/6/2026,3/1/2025
1/9/2025,SKU-0051,STEEL PIPE,STE-0051,BP-2007D      S,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,229.7953846,BT,0,14014,400,P,KGS,172,0,0,172,5/8/2026,20/8/2026
1/9/2025,SKU-0052,STEEL PIPE,STE-0052,BP-2007D      S,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,212.3970871,BT,0,11130,400,P,KGS,2960,6723,8313,1370,5/8/2026,27/8/2026
1/9/2025,SKU-0053,STEEL PIPE,STE-0053,BP-2007D      S,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,212.3302596,BT,0,4100,400,P,KGS,588,3024,2842,769,5/8/2026,27/8/2026
1/9/2025,SKU-0054,STEEL PIPE,STE-0054,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,209.2079929,BT,0,5466,400,P,KGS,741,7469,6631,1580,5/8/2026,20/8/2026
1/9/2025,SKU-0055,STEEL PIPE,STE-0055,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,210.1240687,BT,0,49640,400,P,KGS,2204,7130,7508,1825,6/6/2026,27/8/2026
1/9/2025,SKU-0056,STEEL PIPE,STE-0056,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,229.2463987,BT,0,1100,400,P,KGS,804,4688,3128,2364,5/8/2026,27/8/2026
1/9/2025,SKU-0057,STEEL PIPE,STE-0057,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,212.9178021,BT,0,0,400,P,KGS,502,0,0,502,3/4/2026,5/5/2026
1/9/2025,SKU-0058,STEEL PIPE,STE-0058,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,0,BT,0,0,1000,P,KGS,0,0,0,0,29/4/2026,28/4/2026
1/9/2025,SKU-0059,STEEL PIPE,STE-0059,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,0,BT,0,3900,400,P,KGS,0,0,0,0,6/7/2026,23/6/2026
1/9/2025,SKU-0060,STEEL PIPE,STE-0060,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,196.4214085,BT,0,0,0,P,KGS,62,0,0,62,24/1/2023,26/3/2025
1/9/2025,SKU-0061,STEEL PIPE,STE-0061,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,196.4213837,BT,0,0,400,P,KGS,518,0,0,518,6/6/2026,26/3/2025
1/9/2025,SKU-0062,STEEL PIPE,STE-0062,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,219.7721961,BT,0,0,500,P,KGS,543,0,543,0,25/9/2025,3/1/2025
1/9/2025,SKU-0063,STEEL PIPE,STE-0063,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,207.4450532,BT,0,0,0,P,KGS,827,0,0,827,9/10/2024,26/3/2025
1/9/2025,SKU-0064,STEEL PIPE,STE-0062,BP-2007D      M,4520AF,TN19,3,90,SUM330,Sumitomo Metal Solutions,0,BT,0,74,0,P,KGS,0,0,0,0,2/7/2026,25/8/2026
1/9/2025,SKU-0065,STEEL PIPE,STE-0065,BP-2007D      M,4520AF,TN19,3,90,MIN471,Minebea HQ,0,BT,0,2320,0,P,KGS,0,0,0,0,,5/8/2026
1/9/2025,SKU-0066,CERAMIC BALL,CER-0066,              N,4520BL,AS99,B2,90,MIN471,Minebea HQ,4574.002438,BT,0,0,0,P,KPS,215,282,111,386,24/8/2026,18/8/2026
1/9/2025,SKU-0067,CERAMIC BALL,CER-0067,              N,4520BL,AS99,B2,90,MIN471,Minebea HQ,4580.877514,BT,0,0,0,P,KPS,559,507,221,846,24/8/2026,22/7/2026
1/9/2025,SKU-0068,CERAMIC BALL,CER-0068,              N,4520BL,AS99,B2,90,MIN471,Minebea HQ,4631.647503,BT,0,687,0,P,KPS,585,0,275,310,24/8/2026,22/7/2026
1/9/2025,SKU-0069,CERAMIC BALL,CER-0069,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,2793.745216,BT,0,60,0,P,KPS,21,53,0,73,5/8/2026,22/7/2026
1/9/2025,SKU-0070,CERAMIC BALL,CER-0070,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,2807.346009,BT,0,120,0,P,KPS,57,63,0,120,5/8/2026,22/7/2026
1/9/2025,SKU-0071,CERAMIC BALL,CER-0071,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,2804.843416,BT,0,60,0,P,KPS,20,35,0,55,5/8/2026,27/5/2026
1/9/2025,SKU-0072,CERAMIC BALL,CER-0072,,4520BL,AS99,B2,90,MIN471,Minebea HQ,0,BT,0,0,0,P,KPS,0,0,0,0,16/1/2025,15/1/2025
1/9/2025,SKU-0073,CERAMIC BALL,CER-0073,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,10335.85818,BT,0,96,0,P,KPS,15,0,0,15,5/8/2026,22/7/2026
1/9/2025,SKU-0074,CERAMIC BALL,CER-0074,              S,4520BL,AS99,4C,90,MIN471,Minebea HQ,10335.85805,BT,0,72,0,P,KPS,10,0,0,10,5/8/2026,31/7/2026
1/9/2025,SKU-0075,CERAMIC BALL,CER-0075,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,6873.770755,BT,0,0,0,P,KPS,14,0,0,14,5/8/2026,23/11/2020
1/9/2025,SKU-0076,CERAMIC BALL,CER-0076,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,6881.020113,BT,0,0,0,P,KPS,31,0,0,31,30/5/2026,22/5/2026
1/9/2025,SKU-0077,CERAMIC BALL,CER-0077,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,6865.55,BT,0,0,0,P,KPS,9,0,0,9,5/8/2026,23/11/2020
1/9/2025,SKU-0078,CERAMIC BALL,CER-0078,              M,4520BL,AS99,B2,90,MIN471,Minebea HQ,12128.1202,BT,0,0,0,P,KPS,21,18,11,27,5/8/2026,6/7/2026
1/9/2025,SKU-0079,CERAMIC BALL,CER-0079,              M,4520BL,AS99,B2,90,MIN471,Minebea HQ,12237.58614,BT,0,0,0,P,KPS,77,19,17,79,5/8/2026,22/7/2026
1/9/2025,SKU-0080,CERAMIC BALL,CER-0080,              M,4520BL,AS99,B2,90,MIN471,Minebea HQ,12195.37143,BT,0,0,0,P,KPS,28,0,3,25,5/8/2026,22/7/2026
1/9/2025,SKU-0081,CERAMIC BALL,CER-0081,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,3843.372804,BT,0,0,0,P,KPS,39,26,0,66,5/8/2026,18/9/2025
1/9/2025,SKU-0082,CERAMIC BALL,CER-0082,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,4056.286776,BT,0,0,0,P,KPS,35,0,0,35,5/8/2026,6/7/2026
1/9/2025,SKU-0083,CERAMIC BALL,CER-0083,              S,4520BL,AS99,B2,90,MIN471,Minebea HQ,4007.852332,BT,0,30,0,P,KPS,51,0,0,51,6/7/2026,6/7/2026
1/9/2025,SKU-0084,CERAMIC BALL,CER-0084,              N,4520BL,AS99,4C,90,MIN471,Minebea HQ,0,BT,0,320,0,P,KPS,0,0,0,0,24/8/2026,18/8/2026
1/9/2025,SKU-0085,CERAMIC BALL,CER-0085,              N,4520BL,AS99,B2,90,MIN471,Minebea HQ,4556.421053,BT,0,0,0,P,KPS,10,0,0,10,28/6/2026,25/6/2026
