DATE,ITEM,NAME,SPEC,AC_CODE,WC_CODE,LOC,VD_CODE,VD_NAME,UP,CUR,ORDER_BAL,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE,STOCK_AGE,GROUP_AGE
2025-09-01,SKU-0505,INNER RING,INN-00505,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-26,2026-03-26,5,3-6 months
2025-09-01,SKU-0506,INNER RING,INN-00506,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,352000,352000,0,2024-09-26,2026-04-30,4,3-6 months
2025-09-01,SKU-0507,INNER RING,INN-00507,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2023-09-28,2025-11-27,9,6-12 months
2025-09-01,SKU-0508,INNER RING,INN-00508,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-26,2026-06-29,2,0-3 months
2025-09-01,SKU-0509,INNER RING,INN-00509,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2021-06-29,2026-05-30,3,0-3 months
2025-09-01,SKU-0510,INNER RING,INN-00510,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2023-10-31,2026-04-30,4,3-6 months
2025-09-01,SKU-0511,INNER RING,INN-00511,4520PA,SF29,4,MIN471,Minebea HQ,1.070100006,BT,0,PCS,0,45625,45625,0,2023-09-28,2026-03-26,5,3-6 months
2025-09-01,SKU-0512,INNER RING,INN-00512,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,880000,880000,0,2024-09-26,2026-08-31,0,0-3 months
2025-09-01,SKU-0513,INNER RING,INN-00513,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,70400,70400,0,2024-05-29,2026-04-30,4,3-6 months
2025-09-01,SKU-0514,INNER RING,INN-00514,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-01-30,2026-04-30,4,3-6 months
2025-09-01,SKU-0515,INNER RING,INN-00515,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,176000,176000,0,2024-09-26,2026-07-31,1,0-3 months
2025-09-01,SKU-0516,INNER RING,INN-00516,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-04-28,2025-11-27,9,6-12 months
2025-09-01,SKU-0517,INNER RING,INN-00517,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-26,2026-02-27,6,3-6 months
2025-09-01,SKU-0518,INNER RING,INN-00518,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2023-10-31,2026-02-27,6,3-6 months
2025-09-01,SKU-0519,INNER RING,INN-00519,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2022-03-28,2026-04-30,4,3-6 months
2025-09-01,SKU-0520,INNER RING,INN-00520,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-26,2026-07-31,1,0-3 months
2025-09-01,SKU-0521,INNER RING,INN-00521,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-26,2025-01-30,19,12-24 months
2025-09-01,SKU-0522,INNER RING,INN-00522,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2023-02-27,2026-02-27,6,3-6 months
2025-09-01,SKU-0523,INNER RING,INN-00523,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,202400,202400,0,2024-09-26,2026-04-30,4,3-6 months
2025-09-01,SKU-0524,INNER RING,INN-00524,4520PA,TN29,4,MIN471,Minebea HQ,0.84,BT,0,PCS,0,3168000,3168000,0,2026-05-30,2026-05-30,3,0-3 months
2025-09-01,SKU-0525,INNER RING,INN-00525,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-04-30,4,3-6 months
2025-09-01,SKU-0526,INNER RING,INN-00526,4520PA,SF29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-02-27,18,12-24 months
2025-09-01,SKU-0527,INNER RING,INN-00527,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2025-11-27,2025-11-27,9,6-12 months
2025-09-01,SKU-0528,INNER RING,INN-00528,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-12-27,8,6-12 months
2025-09-01,SKU-0529,INNER RING,INN-00529,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-12-27,8,6-12 months
2025-09-01,SKU-0530,INNER RING,INN-00530,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0531,INNER RING,INN-00531,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0532,INNER RING,INN-00532,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0533,INNER RING,INN-00533,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0534,INNER RING,INN-00534,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-03-26,5,3-6 months
2025-09-01,SKU-0535,INNER RING,INN-00535,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0536,INNER RING,INN-00536,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0537,INNER RING,INN-00537,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0538,INNER RING,INN-00538,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-09-01,SKU-0539,INNER RING,INN-00539,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0540,INNER RING,INN-00540,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0541,INNER RING,INN-00541,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0542,INNER RING,INN-00542,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0543,INNER RING,INN-00543,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,2285501,PCS,0,0,0,0,2026-08-05,2026-08-03,1,0-3 months
2025-09-01,SKU-0544,INNER RING,INN-00544,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-06-29,2,0-3 months
2025-09-01,SKU-0545,INNER RING,INN-00545,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-06-29,2,0-3 months
2025-09-01,SKU-0546,INNER RING,INN-00546,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-05,0,0-3 months
2025-09-01,SKU-0547,INNER RING,INN-00547,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0548,INNER RING,INN-00548,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0549,INNER RING,INN-00549,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0550,INNER RING,INN-00550,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-09-01,SKU-0551,INNER RING,INN-00551,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-09-01,SKU-0552,INNER RING,INN-00552,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-07-31,1,0-3 months
2025-09-01,SKU-0553,INNER RING,INN-00553,4520PA,TN29,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-09-01,SKU-0554,O-RING,O-R-00554,4520GA,GS99,4,MIN471,Minebea HQ,40.63513889,BT,0,PCS,0,475,475,0,2025-09-22,2025-09-10,11,6-12 months
2025-09-01,SKU-0555,O-RING,O-R-00555,4520GA,GS99,4,ELA865,ElastoSeal Tech Solutions,0.0,BT,0,PCS,0,0,0,0,2025-11-24,2025-10-24,10,6-12 months
2025-09-01,SKU-0556,O-RING,O-R-00556,4520GA,GS99,4,MIN471,Minebea HQ,43.29069,BT,3000,PCS,440,0,0,440,2025-11-24,2022-09-24,47,24+ months
2025-09-01,SKU-0557,O-RING,O-R-00557,4520GA,GS99,4,MIN471,Minebea HQ,42.28169643,BT,0,PCS,1478,0,0,1478,2026-08-05,2023-09-12,36,24+ months
2025-09-01,SKU-0558,O-RING,O-R-00558,4520GA,GS99,4,MIN471,Minebea HQ,45.33463983,BT,0,PCS,208,0,208,0,2025-09-03,2022-11-07,46,24+ months
2025-09-01,SKU-0559,O-RING,O-R-00559,4520GA,GS99,4,ELA865,ElastoSeal Tech Solutions,0.0,BT,0,PCS,0,0,0,0,2025-07-22,2025-11-26,9,6-12 months
2025-09-01,SKU-0560,O-RING,O-R-00560,4520GA,GS99,4,MIN471,Minebea HQ,19.70685,BT,0,PCS,0,440,0,440,2025-10-03,2025-09-26,11,6-12 months
2025-09-01,SKU-0561,O-RING,O-R-00561,4520GA,GS99,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-15,2026-08-11,0,0-3 months
2025-09-01,SKU-0562,OUTER RING,OUT-00562,4520OA,TN19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2024-09-25,2025-05-31,15,12-24 months
2025-09-01,SKU-0563,OUTER RING,OUT-00563,4520OA,CF19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2026-05-30,3,0-3 months
2025-09-01,SKU-0564,OUTER RING,OUT-00564,4520OA,TN19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-11-11,9,6-12 months
2025-09-01,SKU-0565,OUTER RING,OUT-00565,4520OA,CF19,4,MIN471,Minebea HQ,0.0,BT,0,PCS,0,0,0,0,2026-08-05,2025-11-27,9,6-12 months
2025-10-01,SKU-0001,STEEL BAR,STE-001,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,14651,KGS,0,0,0,0,2026-06-08,2026-08-28,0,0-3 months
2025-10-01,SKU-0002,STEEL BAR,STE-004,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-07-03,2025-07-18,13,12-24 months
2025-10-01,SKU-0003,STEEL BAR,STE-003,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,15078,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0004,STEEL BAR,STE-004,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.67635841,BT,0,KGS,1591,11491,11339,1742,2026-06-06,2026-05-22,3,0-3 months
2025-10-01,SKU-0005,STEEL BAR,STE-005,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-11,2025-04-25,16,12-24 months
2025-10-01,SKU-0006,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-07-03,2025-07-23,13,12-24 months
2025-10-01,SKU-0007,STEEL BAR,STE-007,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,30977,KGS,0,0,0,0,2026-08-04,2026-08-17,0,0-3 months
2025-10-01,SKU-0008,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.78430198,BT,0,KGS,1874,8855,8986,1742,2026-06-25,2026-06-17,2,0-3 months
2025-10-01,SKU-0009,STEEL BAR,STE-009,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2024-09-05,2025-09-10,11,6-12 months
2025-10-01,SKU-0010,STEEL BAR,STE-008,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-07-13,2026-07-13,1,0-3 months
2025-10-01,SKU-0011,STEEL BAR,STE-0011,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-07-03,2025-07-04,14,12-24 months
2025-10-01,SKU-0012,STEEL BAR,STE-0010,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,21669,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0013,STEEL BAR,STE-0010,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74822235,BT,0,KGS,2879,24989,23434,4434,2026-04-03,2026-04-29,4,3-6 months
2025-10-01,SKU-0014,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-03-31,2026-07-03,2,0-3 months
2025-10-01,SKU-0015,STEEL BAR,STE-0015,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,46743,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0016,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74615313,BT,38000,KGS,2291,21928,20265,3954,2026-06-06,2026-07-15,1,0-3 months
2025-10-01,SKU-0017,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-03-29,2026-03-09,5,3-6 months
2025-10-01,SKU-0018,STEEL BAR,STE-0016,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-02,16,12-24 months
2025-10-01,SKU-0019,STEEL BAR,STE-0019,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,53100,KGS,0,0,0,0,2026-08-04,2026-08-31,0,0-3 months
2025-10-01,SKU-0020,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74901874,BT,0,KGS,5232,57288,54591,7930,2026-06-06,2026-05-11,3,0-3 months
2025-10-01,SKU-0021,STEEL BAR,STE-0023,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-04-03,2025-04-03,17,12-24 months
2025-10-01,SKU-0022,STEEL BAR,STE-0020,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,61319,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0023,STEEL BAR,STE-0023,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74326465,BT,0,KGS,5060,64065,59153,9972,2026-06-06,2026-05-12,3,0-3 months
2025-10-01,SKU-0024,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-23,15,12-24 months
2025-10-01,SKU-0025,STEEL BAR,STE-0025,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,15100,KGS,0,0,0,0,2026-08-29,2026-08-30,0,0-3 months
2025-10-01,SKU-0026,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74564888,BT,0,KGS,1255,18541,14297,5498,2026-06-06,2026-05-15,3,0-3 months
2025-10-01,SKU-0027,STEEL BAR,STE-0027,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-07-21,2025-07-16,13,12-24 months
2025-10-01,SKU-0028,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0029,STEEL BAR,STE-0026,4520AA,TN29,3,NIP262,Nippon Precision Bar,85.3431254,BT,0,KGS,1423,1746,2059,1110,2026-08-23,2026-06-26,2,0-3 months
2025-10-01,SKU-0030,STEEL BAR,STE-0032,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-06-06,2025-06-27,14,12-24 months
2025-10-01,SKU-0031,STEEL BAR,STE-0031,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,10861,KGS,0,0,0,0,2026-08-05,2026-08-28,0,0-3 months
2025-10-01,SKU-0032,STEEL BAR,STE-0032,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.84961523,BT,0,KGS,1355,7129,6888,1596,2026-06-06,2026-06-05,2,0-3 months
2025-10-01,SKU-0033,STEEL BAR,STE-0033,4520AA,TN19,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2025-01-21,19,12-24 months
2025-10-01,SKU-0034,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-05-05,2025-05-05,16,12-24 months
2025-10-01,SKU-0035,STEEL BAR,STE-0035,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,36918,KGS,0,0,0,0,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0036,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,84.74938626,BT,0,KGS,3175,31637,29182,5630,2026-05-20,2026-04-29,4,3-6 months
2025-10-01,SKU-0037,STEEL BAR,STE-0039,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-04-03,2025-07-21,13,12-24 months
2025-10-01,SKU-0038,STEEL BAR,STE-0036,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,10724,KGS,0,0,0,0,2026-08-05,2026-08-28,0,0-3 months
2025-10-01,SKU-0039,STEEL BAR,STE-0039,4520AA,TN29,3,NIP262,Nippon Precision Bar,85.00091393,BT,0,KGS,1270,1174,753,1690,2026-05-20,2026-05-06,3,0-3 months
2025-10-01,SKU-0040,STEEL BAR,STE-0040,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2026-08-05,2025-07-09,14,12-24 months
2025-10-01,SKU-0041,STEEL BAR,STE-0041,4520AA,TN19,3,NIP262,Nippon Precision Bar,88.92,BT,0,KGS,111,0,0,111,2026-03-28,2025-04-25,16,12-24 months
2025-10-01,SKU-0042,STEEL BAR,STE-0042,4520AA,TN29,3,NIP262,Nippon Precision Bar,0.0,BT,0,KGS,0,0,0,0,2025-09-26,2024-04-09,29,24+ months
2025-10-01,SKU-0043,STEEL COIL,STE-0043,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,100000,KGS,0,0,0,0,2021-04-20,2026-04-06,4,3-6 months
2025-10-01,SKU-0044,STEEL COIL,STE-0044,4520AH,CF19,3,NIP262,Nippon Precision Bar,88.60637892,BT,198837,KGS,8287,110738,104298,14728,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0045,STEEL COIL,STE-0045,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,137755,KGS,0,0,0,0,2021-04-09,2026-04-08,4,3-6 months
2025-10-01,SKU-0046,STEEL COIL,STE-0046,4520AH,CF19,3,NIP262,Nippon Precision Bar,88.59338097,BT,144159,KGS,10122,131141,123312,17951,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0047,STEEL COIL,STE-0047,4520AH,CF19,3,NIP262,Nippon Precision Bar,0.0,BT,615400,KGS,0,0,0,0,2026-03-29,2026-05-14,3,0-3 months
2025-10-01,SKU-0048,STEEL COIL,STE-0048,4520AH,CF19,3,NIP262,Nippon Precision Bar,88.56010604,BT,712134,KGS,29507,549103,526845,51766,2026-08-05,2026-08-31,0,0-3 months
2025-10-01,SKU-0049,STEEL PIPE,STE-0049,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,231.7139158,BT,1600,KGS,957,1337,1851,444,2026-08-05,2026-08-27,0,0-3 months
2025-10-01,SKU-0050,STEEL PIPE,STE-0050,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,227.7463609,BT,0,KGS,446,0,0,446,2026-06-06,2025-01-03,20,12-24 months
2025-10-01,SKU-0051,STEEL PIPE,STE-0051,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,229.7953846,BT,14014,KGS,172,-172,0,0,2026-08-05,2026-08-20,0,0-3 months
2025-10-01,SKU-0052,STEEL PIPE,STE-0052,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,209.6733694,BT,11130,KGS,1370,6942,7169,1143,2026-08-05,2026-08-27,0,0-3 months
2025-10-01,SKU-0053,STEEL PIPE,STE-0053,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,209.5965296,BT,4100,KGS,769,4051,4244,576,2026-08-05,2026-08-27,0,0-3 months
2025-10-01,SKU-0054,STEEL PIPE,STE-0054,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,206.5607546,BT,5466,KGS,1580,10446,8440,3585,2026-08-05,2026-08-20,0,0-3 months
2025-10-01,SKU-0055,STEEL PIPE,STE-0055,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,207.3243953,BT,49640,KGS,1825,11251,11761,1315,2026-06-06,2026-08-27,0,0-3 months
2025-10-01,SKU-0056,STEEL PIPE,STE-0056,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,226.9550033,BT,1100,KGS,2364,1315,2496,1183,2026-08-05,2026-08-27,0,0-3 months
2025-10-01,SKU-0057,STEEL PIPE,STE-0057,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,212.9178021,BT,0,KGS,502,0,0,502,2026-04-03,2026-05-05,4,3-6 months
2025-10-01,SKU-0058,STEEL PIPE,STE-0058,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,0,KGS,0,0,0,0,2026-04-29,2026-04-28,4,3-6 months
2025-10-01,SKU-0059,STEEL PIPE,STE-0059,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,3900,KGS,0,0,0,0,2026-07-06,2026-06-23,2,0-3 months
2025-10-01,SKU-0060,STEEL PIPE,STE-0060,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,196.4214085,BT,0,KGS,62,0,0,62,2023-01-24,2025-03-26,17,12-24 months
2025-10-01,SKU-0061,STEEL PIPE,STE-0061,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,196.4213837,BT,0,KGS,518,0,0,518,2026-06-06,2025-03-26,17,12-24 months
2025-10-01,SKU-0062,STEEL PIPE,STE-0062,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,0,KGS,0,0,0,0,2025-09-25,2025-01-03,20,12-24 months
2025-10-01,SKU-0063,STEEL PIPE,STE-0063,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,207.4450532,BT,0,KGS,827,0,0,827,2024-10-09,2025-03-26,17,12-24 months
2025-10-01,SKU-0064,STEEL PIPE,STE-0062,4520AF,TN19,3,SUM330,Sumitomo Metal Solutions,0.0,BT,74,KGS,0,0,0,0,2026-07-02,2026-08-25,0,0-3 months
2025-10-01,SKU-0065,STEEL PIPE,STE-0065,4520AF,TN19,3,MIN471,Minebea HQ,0.0,BT,2320,KGS,0,0,0,0,2026-08-05,2026-08-05,0,0-3 months
2025-10-01,SKU-0066,CERAMIC BALL,CER-0066,4520BL,AS99,B2,MIN471,Minebea HQ,4569.617982,BT,0,KPS,386,0,286,100,2026-08-24,2026-08-18,0,0-3 months
2025-10-01,SKU-0067,CERAMIC BALL,CER-0067,4520BL,AS99,B2,MIN471,Minebea HQ,4582.341445,BT,0,KPS,846,0,418,428,2026-08-24,2026-07-22,1,0-3 months
2025-10-01,SKU-0068,CERAMIC BALL,CER-0068,4520BL,AS99,B2,MIN471,Minebea HQ,4631.647514,BT,687,KPS,310,0,184,125,2026-08-24,2026-07-22,1,0-3 months
2025-10-01,SKU-0069,CERAMIC BALL,CER-0069,4520BL,AS99,B2,MIN471,Minebea HQ,2788.322482,BT,60,KPS,73,0,0,73,2026-08-05,2026-07-22,1,0-3 months
2025-10-01,SKU-0070,CERAMIC BALL,CER-0070,4520BL,AS99,B2,MIN471,Minebea HQ,2791.054753,BT,120,KPS,120,36,0,156,2026-08-05,2026-07-22,1,0-3 months
2025-10-01,SKU-0071,CERAMIC BALL,CER-0071,4520BL,AS99,B2,MIN471,Minebea HQ,2799.521667,BT,60,KPS,55,0,0,55,2026-08-05,2026-05-27,3,0-3 months
2025-10-01,SKU-0072,CERAMIC BALL,CER-0072,4520BL,AS99,B2,MIN471,Minebea HQ,0.0,BT,0,KPS,0,0,0,0,2025-01-16,2025-01-15,19,12-24 months
2025-10-01,SKU-0073,CERAMIC BALL,CER-0073,4520BL,AS99,B2,MIN471,Minebea HQ,10335.85818,BT,96,KPS,15,0,15,0,2026-08-05,2026-07-22,1,0-3 months
2025-10-01,SKU-0074,CERAMIC BALL,CER-0074,4520BL,AS99,4C,MIN471,Minebea HQ,10280.04032,BT,72,KPS,10,9,9,11,2026-08-05,2026-07-31,1,0-3 months
2025-10-01,SKU-0075,CERAMIC BALL,CER-0075,4520BL,AS99,B2,MIN471,Minebea HQ,6873.770755,BT,0,KPS,14,0,0,14,2026-08-05,2020-11-23,70,24+ months
2025-10-01,SKU-0076,CERAMIC BALL,CER-0076,4520BL,AS99,B2,MIN471,Minebea HQ,6881.020113,BT,0,KPS,31,0,0,31,2026-05-30,2026-05-22,3,0-3 months
2025-10-01,SKU-0077,CERAMIC BALL,CER-0077,4520BL,AS99,B2,MIN471,Minebea HQ,6865.55,BT,0,KPS,9,0,0,9,2026-08-05,2020-11-23,70,24+ months
2025-10-01,SKU-0078,CERAMIC BALL,CER-0078,4520BL,AS99,B2,MIN471,Minebea HQ,11854.31292,BT,0,KPS,27,35,0,62,2026-08-05,2026-07-06,1,0-3 months
2025-10-01,SKU-0079,CERAMIC BALL,CER-0079,4520BL,AS99,B2,MIN471,Minebea HQ,11919.38763,BT,0,KPS,79,97,0,176,2026-08-05,2026-07-22,1,0-3 months
2025-10-01,SKU-0080,CERAMIC BALL,CER-0080,4520BL,AS99,B2,MIN471,Minebea HQ,11888.01283,BT,0,KPS,25,35,0,60,2026-08-05,2026-07-22,1,0-3 months
