YEAR4,MONTH2,PART_NO,PROCESS,OK_QTY,NG_QTY,TYPE,PROCNAME,SERI,SIZE,AC_PROCESS
2026,5,2SF-608XZZSD87CVTP93,740,167727,0,2,FACE GRINDING,2-608,SMALL,740
2026,6,2SF-608XZZSD87CVTP93,740,33314,0,2,FACE GRINDING,2-608,SMALL,740
2026,1,2SF-608XZZSD87CVTP93(S),740,194610,0,2,FACE GRINDING,2-608,SMALL,740
2026,2,2SF-608XZZSD87CVTP93(S),740,194976,0,2,FACE GRINDING,2-608,SMALL,740
2026,3,2SF-608XZZSD87CVTP93(S),740,159000,0,2,FACE GRINDING,2-608,SMALL,740
2026,4,2SF-608XZZSD87CVTP93(S),740,137000,0,2,FACE GRINDING,2-608,SMALL,740
2026,7,2SF-608XZZSD87CVTP93(S),740,39000,0,2,FACE GRINDING,2-608,SMALL,740
2026,5,2SF-608ZZ(SPC),740,443939,0,2,FACE GRINDING,2-608,SMALL,740
2026,6,2SF-608ZZ(SPC),740,254670,0,2,FACE GRINDING,2-608,SMALL,740
2026,7,2SF-608ZZ(SPC),740,297100,0,2,FACE GRINDING,2-608,SMALL,740
2026,6,2SF-608ZZ(SPC)(T),740,3441063,0,2,FACE GRINDING,2-608,SMALL,740
2026,5,2SF-608ZZ(T),740,116133,0,2,FACE GRINDING,2-608,SMALL,740
2026,1,2SF-608ZZTP93(SPC),740,117300,0,2,FACE GRINDING,2-608,SMALL,740
2026,2,2SF-608ZZTP93(SPC),740,172010,0,2,FACE GRINDING,2-608,SMALL,740
2026,6,2SF-608ZZTP93(SPC)(T),740,194002,0,2,FACE GRINDING,2-608,SMALL,740
2026,4,2SF-608ZZTP97,740,2397,0,2,FACE GRINDING,2-608,SMALL,740
2026,5,2SF-609ZZ(T),740,110700,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,7,2SF-609ZZ(T),740,249460,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,1,2SF-609ZZTP93,740,249874,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,2,2SF-609ZZTP93,740,460000,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,3,2SF-609ZZTP93,740,321200,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,5,2SF-609ZZTP93,740,153300,0,2,FACE GRINDING,2-609,MIDDLE,740
2026,4,2SF-626ZZTP93,740,68188,0,2,FACE GRINDING,2-626,SMALL,740
2026,7,2SF-626ZZTP93,740,40500,0,2,FACE GRINDING,2-626,SMALL,740
2026,5,2SFL-1680XHH(T),740,159580,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,6,2SFL-1680XHH(T),740,1535101,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,7,2SFL-1680XHH(T),740,1950794,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,7,2SFL-1680XHH(W)(T),740,60000,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,3,2SFL-1680XHHTP93,740,902880,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,4,2SFL-1680XHHTP93,740,1032112,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,6,2SFL-1680XHHTP93,740,61426,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,1,2SFL-1680XHHTP93(S),740,808861,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,3,2SFL-1680XHHTP93(S),740,587300,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,2,2SFL-1680XHHTP93(W),740,82500,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,5,2SFL-1680XHHTP93(W),740,52500,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,1,2SFL-1680XHHTP93(W)(S),740,60000,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,5,2SFL-1680XHHTP97,740,5230,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,5,2SFL-1680X2HH(T),740,150000,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,7,2SFL-1680X2HH(T),740,514726,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,2,2SFL-1680X2HHTP93,740,1354853,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,3,2SFL-1680X2HHTP93,740,1586506,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,4,2SFL-1680X2HHTP93,740,1232531,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,5,2SFL-1680X2HHTP97,740,6059,0,2,FACE GRINDING,2L-1680,SMALL,740
2026,6,2SFL-1910X5ZZTP93,740,563538,0,2,FACE GRINDING,2L-1910,SMALL,740
2026,7,2SFL-1910X5ZZTP93,740,107673,0,2,FACE GRINDING,2L-1910,SMALL,740
2026,4,2SFL-1910ZZTP93,740,58800,0,2,FACE GRINDING,2L-1910,SMALL,740
2026,2,2SFL-1910ZZTP93(SPC),740,62600,0,2,FACE GRINDING,2L-1910,SMALL,740
2026,4,2SFL-1910ZZTP93(SPC),740,129000,0,2,FACE GRINDING,2L-1910,SMALL,740
2026,6,2SFL-2090ZZ(T),740,263242,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,5,2SFL-2090ZZN7(T),740,477161,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,6,2SFL-2090ZZN7(T),740,815629,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,1,2SFL-2090ZZN7TP93,740,671167,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,5,2SFL-2090ZZN7TP93,740,474370,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,5,2SFL-2090ZZN7TP97,740,11553,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,1,2SFL-2090ZZTP93,740,370820,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,2,2SFL-2090ZZTP93,740,465815,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,4,2SFL-2090ZZTP93,740,280150,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,5,2SFL-2090ZZTP93,740,265822,0,2,FACE GRINDING,2L-2090,SMALL,740
2026,5,2SFL-2112HH,740,245961,0,2,FACE GRINDING,2L-2112,SMALL,740
2026,6,2SFL-2112HH,740,557966,0,2,FACE GRINDING,2L-2112,SMALL,740
2026,1,2SFL-2112HHTP93,740,595400,0,2,FACE GRINDING,2L-2112,SMALL,740
2026,2,2SFL-2112HHTP93,740,197185,0,2,FACE GRINDING,2L-2112,SMALL,740
2026,5,2SFL-2112HHTP93,740,103783,0,2,FACE GRINDING,2L-2112,SMALL,740
2026,1,2SFR-1350X3SD21TP93(S),740,249243,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,2,2SFR-1350X3SD21TP93(S),740,306520,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,3,2SFR-1350X3SD21TP93(S),740,225200,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,4,2SFR-1350X3SD21TP93(S),740,202600,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,5,2SFR-1350X3SD21TP93(S),740,336677,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,5,2SFR-1350X3ZZ(S),740,1528896,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,6,2SFR-1350X3ZZ(S),740,3039660,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,7,2SFR-1350X3ZZ(S),740,2714720,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,6,2SFR-1350X3ZZSD21(S),740,192000,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,7,2SFR-1350X3ZZSD21(S),740,334920,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,1,2SFR-1350X3ZZTP93(S),740,2875031,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,2,2SFR-1350X3ZZTP93(S),740,2776796,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,3,2SFR-1350X3ZZTP93(S),740,2393763,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,5,2SFR-1350X3ZZTP93(S),740,1619583,0,2,FACE GRINDING,2R-1350,SMALL,740
2026,6,2SFR-1560X2ZZ(GM),740,491104,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,7,2SFR-1560X2ZZ(GM),740,1097394,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,5,2SFR-1560X2ZZ(S),740,5205989,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,6,2SFR-1560X2ZZ(S),740,4211427,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,7,2SFR-1560X2ZZ(S),740,5346610,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,1,2SFR-1560X2ZZTP93(S),740,3656722,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,3,2SFR-1560X2ZZTP93(S),740,4276899,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,4,2SFR-1560X2ZZTP93(S),740,1699864,0,2,FACE GRINDING,2R-1560,SMALL,740
2026,4,2SFR-1650X9HH(S),740,419827,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,5,2SFR-1650X9HH(S),740,892127,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,6,2SFR-1650X9HH(S),740,1727914,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,7,2SFR-1650X9HH(S),740,2101259,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,6,2SFR-1650X9HHSD481(S),740,95387,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,1,2SFR-1650X9HHSD481TP93(S),740,49000,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,2,2SFR-1650X9HHSD481TP93(S),740,86989,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,3,2SFR-1650X9HHSD481TP93(S),740,97570,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,4,2SFR-1650X9HHSD481TP93(S),740,42400,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,1,2SFR-1650X9HHTP93(S),740,870822,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,2,2SFR-1650X9HHTP93(S),740,1013918,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,3,2SFR-1650X9HHTP93(S),740,718406,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,6,2SFR-1650X9HHTP93(S),740,36980,0,2,FACE GRINDING,2R-1650,SMALL,740
2026,5,2SFR-1980HH,740,226313,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,6,2SFR-1980HH,740,338442,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,5,2SFR-1980HH(T),740,1197228,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,6,2SFR-1980HH(T),740,928491,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,1,2SFR-1980HHTP93,740,440586,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,3,2SFR-1980HHTP93(T),740,1971574,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,5,2SFR-1980HHTP93(T),740,354130,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,6,2SFR-1980HHTP93(T),740,96287,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,7,2SFR-1980HHTP93(T),740,3135,0,2,FACE GRINDING,2R-1980,SMALL,740
2026,6,2SFR-2210X4HH,740,48000,0,2,FACE GRINDING,2R-2210,SMALL,740
2026,4,2SFR-2210X4HHTP93,740,170984,0,2,FACE GRINDING,2R-2210,SMALL,740
2026,5,2SFR-2210X4HHTP93,740,94902,0,2,FACE GRINDING,2R-2210,SMALL,740
2026,6,2SFR-2210X4HHTP93,740,231022,0,2,FACE GRINDING,2R-2210,SMALL,740
2026,2,2SFR-4X3HHTP93(SPC)(S),740,108000,0,2,FACE GRINDING,2R-4X3,SMALL,740
2026,6,2SFR-4X3HHTP93(SPC)(S),740,211422,0,2,FACE GRINDING,2R-4X3,SMALL,740
2026,6,2SFRI-1438X2HH(SPC)(T),740,45000,0,2,FACE GRINDING,2RI-1438,SMALL,740
2026,2,2SFRI-1438X2HHTP93(SPC),740,114800,0,2,FACE GRINDING,2RI-1438,SMALL,740
2026,3,1AS-1854E01,0740S,24000,0,1,FACE SIDE LAP,1AS-1854,SMALL,740
2026,4,1AS-1854E01,0740S,49700,0,1,FACE SIDE LAP,1AS-1854,SMALL,740
2026,7,1AS-1854E01,0740S,54400,0,1,FACE SIDE LAP,1AS-1854,SMALL,740
2026,3,1SF-626ZZSD25TP93,0740S,30936,0,1,FACE SIDE LAP,1-626,SMALL,740
2026,2,1SFR-1340HHSD747ATTP93,0740S,80000,0,1,FACE SIDE LAP,1R-1340,SMALL,740
2026,6,2SF-608ZZ(SPC)(T),0740S,288000,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,7,2SF-608ZZ(SPC)(T),0740S,147000,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,1,2SF-608ZZTP93(SPC),0740S,48000,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,1,2SF-608ZZTP93(SPC)(T),0740S,174000,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,3,2SF-608ZZTP93(SPC)(T),0740S,158197,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,4,2SF-608ZZTP93(SPC)(T),0740S,119186,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,5,2SF-608ZZTP93(SPC)(T),0740S,144000,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,7,2SF-608ZZTP93(SPC)(T),0740S,117400,0,2,FACE SIDE LAP,2-608,SMALL,740
2026,1,1SF-608X7TP93(NOS),748,45221,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,5,1SF-608X7TP93(NOS),748,3100,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,1,1SF-608X7TP93(NOS)SPC,748,2598527,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,2,1SF-608X7TP93(NOS)SPC,748,2026060,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,3,1SF-608X7TP93(NOS)SPC,748,1928563,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,4,1SF-608X7TP93(NOS)SPC,748,2523267,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,5,1SF-608X7TP93(NOS)SPC,748,2770745,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,6,1SF-608X7TP93(NOS)SPC,748,1427103,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,7,1SF-608X7TP93(NOS)SPC,748,1991330,0,1,BARREL BEFORE S.L,1-608,SMALL,710
2026,3,2SFR-1560X2ZZTP93(S),076P,200000,0,2,B/F FOD PURCHASE PART,2R-1560,SMALL,Unknown
2026,4,1HCRNR-2210X3HH(SGC),076R,4747,0,1,O.D. GRD. RED BOX,1R-2210,SMALL,Unknown
2026,4,1HCRNR-2210X9HH,076R,7708,0,1,O.D. GRD. RED BOX,1R-2210,SMALL,Unknown
2026,3,1-629X2ZZCFRTP93(D)SPC-OC,760,1778847,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,4,1-629X2ZZCFRTP93(D)SPC-OC,760,1281428,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,7,1AS-1A03TP1,760,4215,0,1,O.D. GRINDING,1-608,SMALL,760
2026,2,1AS-1A06E01TP93,760,28077,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1AS-1A06E01TP93,760,67070,0,1,O.D. GRINDING,1-608,SMALL,760
2026,7,1AS-1A06E01TP93,760,87982,0,1,O.D. GRINDING,1-608,SMALL,760
2026,7,1AS-1A19E01,760,63214,0,1,O.D. GRINDING,1R-1980,SMALL,760
2026,6,1AS-1A32E01,760,185497,0,1,O.D. GRINDING,1-1A32,SMALL,760
2026,7,1AS-1A32E01,760,134901,0,1,O.D. GRINDING,1-1A32,SMALL,760
2026,2,1AS-1380S2TP93(NRC),760,60000,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1AS-1380S2TP93(NRC),760,52500,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1AS-1380S2TP93(NRC),760,48000,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1AS-1380S2TP93(NRC),760,46493,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1AS-1380S2TP93(NRC),760,52868,0,1,O.D. GRINDING,1-608,SMALL,760
2026,1,1AS-1380S2TP93(SPC),760,616464,0,1,O.D. GRINDING,1-608,SMALL,760
2026,2,1AS-1380S2TP93(SPC),760,801569,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1AS-1380S2TP93(SPC),760,670181,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1AS-1380S2TP93(SPC),760,1091849,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1AS-1380S2TP93(SPC),760,726459,0,1,O.D. GRINDING,1-608,SMALL,760
2026,7,1AS-1380S2TP93(SPC),760,1278759,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1AS-1380S2TP97(NRC),760,1192,0,1,O.D. GRINDING,1-608,SMALL,760
2026,1,1AS-1854E01,760,300923,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,2,1AS-1854E01,760,220172,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,3,1AS-1854E01,760,464060,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,5,1AS-1854E01,760,147140,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,6,1AS-1854E01,760,287459,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,7,1AS-1854E01,760,97570,0,1,O.D. GRINDING,1AS-1854,SMALL,760
2026,2,1AS-1898E01,760,18376,0,1,O.D. GRINDING,1AS-1898,MIDDLE,760
2026,1,1AS-1919E01TP93,760,359886,0,1,O.D. GRINDING,Á.¤.-19,SMALL,760
2026,2,1AS-1919E01TP93,760,332501,0,1,O.D. GRINDING,Á.¤.-19,SMALL,760
2026,3,1AS-1919E01TP93,760,362262,0,1,O.D. GRINDING,Á.¤.-19,SMALL,760
2026,6,1AS-1919E01TP93,760,309135,0,1,O.D. GRINDING,Á.¤.-19,SMALL,760
2026,7,1AS-1919E01TP93,760,266505,0,1,O.D. GRINDING,Á.¤.-19,SMALL,760
2026,1,1AS-1922E01,760,105078,0,1,O.D. GRINDING,1-626,SMALL,760
2026,2,1AS-1922E01,760,39436,0,1,O.D. GRINDING,1-626,SMALL,760
2026,5,1AS-1922E01,760,417822,0,1,O.D. GRINDING,1-626,SMALL,760
2026,6,1AS-1922E01,760,173740,0,1,O.D. GRINDING,1-626,SMALL,760
2026,7,1AS-1922E01,760,108797,0,1,O.D. GRINDING,1-626,SMALL,760
2026,3,1HC-609ZZS3,760,536239,0,1,O.D. GRINDING,1-609,MIDDLE,760
2026,5,1HC-609ZZS3,760,468850,0,1,O.D. GRINDING,1-609,MIDDLE,760
2026,7,1HC-609ZZS3,760,342936,0,1,O.D. GRINDING,1-609,MIDDLE,760
2026,1,1HC-629X2ZZ,760,337337,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,2,1HC-629X2ZZ,760,389713,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,3,1HC-629X2ZZ,760,448037,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,5,1HC-629X2ZZ,760,231104,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,6,1HC-629X2ZZ,760,322978,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,3,1HC-629X2ZZSD141,760,104652,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,5,1HC-629X2ZZSD141,760,122745,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,3,1HC-629X2ZZSD61S2,760,128694,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,4,1HC-629X2ZZSD61S2,760,227714,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,6,1HC-629X2ZZSD61S2,760,147826,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,7,1HC-629X2ZZSD61S2,760,171945,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,5,1HC-6805ZZ,760,19297,0,1,O.D. GRINDING,Á.¤.-05,MIDDLE,760
2026,1,1HCRNR-2210X3HH(SGC),760,32278,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,4,1HCRNR-2210X3HH(SGC),760,55983,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,1,1HCRNR-2210X9HH,760,54480,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,2,1HCRNR-2210X9HH,760,77400,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,4,1HCRNR-2210X9HH,760,86231,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,7,1HCRNR-2210X9HH,760,90585,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,2,1HCRNR-2210X9HHMT,760,4088,0,1,O.D. GRINDING,1R-2210,SMALL,760
2026,1,1R-1650X9HHSD273S2TP93,760,240592,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,2,1R-1650X9HHSD273S2TP93,760,397854,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,3,1R-1650X9HHSD273S2TP93,760,425293,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,4,1R-1650X9HHSD273S2TP93,760,130470,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,5,1R-1650X9HHSD273S2TP93,760,367785,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,6,1R-1650X9HHSD273S2TP93,760,258206,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,6,1R-1650X9HHSD273S2TP97,760,2117,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,2,1R-1650X9HHSD481S2TP93,760,64658,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,3,1R-1650X9HHSD481S2TP93,760,116737,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,7,1R-1650X9HHSD481S2TP93,760,66377,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,7,1R-1650X9HHSD481S2TP97,760,1841,0,1,O.D. GRINDING,1R-1650,SMALL,760
2026,2,1SF-608X6ZZNRTP93,760,101831,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1SF-608X6ZZNRTP93,760,53915,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1SF-608X6ZZNRTP93,760,50464,0,1,O.D. GRINDING,1-608,SMALL,760
2026,2,1SF-608X7TP93(NOS)SPC,760,1986141,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1SF-608X7TP93(NOS)SPC,760,2099197,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1SF-608X7TP93(NOS)SPC,760,2316845,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1SF-608X7TP93(NOS)SPC,760,2463066,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1SF-608X7TP93(NOS)SPC,760,1464908,0,1,O.D. GRINDING,1-608,SMALL,760
2026,7,1SF-608X7TP93(NOS)SPC,760,1944557,0,1,O.D. GRINDING,1-608,SMALL,760
2026,1,1SF-608ZZNRSD03S2TP93,760,495206,0,1,O.D. GRINDING,1-608,SMALL,760
2026,2,1SF-608ZZNRSD03S2TP93,760,868624,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1SF-608ZZNRSD03S2TP93,760,850030,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1SF-608ZZNRSD03S2TP93,760,316240,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1SF-608ZZNRSD03S2TP93,760,462916,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1SF-608ZZNRSD03S2TP93,760,98221,0,1,O.D. GRINDING,1-608,SMALL,760
2026,7,1SF-608ZZNRSD03S2TP93,760,438985,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1SF-608ZZNRSD03S2TP93(MC),760,40055,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1SF-608ZZNRSD03S2TP97,760,953,0,1,O.D. GRINDING,1-608,SMALL,760
2026,2,1SF-608ZZNRSD06S2TP93,760,79169,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1SF-608ZZNRSD06S2TP93,760,61530,0,1,O.D. GRINDING,1-608,SMALL,760
2026,4,1SF-608ZZNRSD06S2TP93,760,5242,0,1,O.D. GRINDING,1-608,SMALL,760
2026,5,1SF-608ZZNRSD06S2TP93,760,51766,0,1,O.D. GRINDING,1-608,SMALL,760
2026,6,1SF-608ZZNRSD06S2TP93,760,135848,0,1,O.D. GRINDING,1-608,SMALL,760
2026,3,1SF-626ZZNRTP93,760,46128,0,1,O.D. GRINDING,1-626,SMALL,760
2026,2,1SF-629X2ZZCFRTP93(OC),760,70105,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,3,1SF-629X2ZZCFRTP93(OC),760,52685,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,4,1SF-629X2ZZCFRTP93(OC),760,19524,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,5,1SF-629X2ZZCFRTP93(OC),760,77536,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,6,1SF-629X2ZZCFRTP93(OC),760,97887,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,7,1SF-629X2ZZCFRTP93(OC),760,1978,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,4,1SF-629X2ZZCFRTP97(OC),760,5500,0,1,O.D. GRINDING,1-629,MIDDLE,760
2026,2,1SFL-1680XHHS2TP93,760,3014886,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,5,1SFL-1680XHHS2TP93,760,2136438,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,6,1SFL-1680XHHS2TP93,760,2247622,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,1,1SFL-1680XHHS2TP93(W),760,63895,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,2,1SFL-1680XHHS2TP93(W),760,80000,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,5,1SFL-1680XHHS2TP93(W),760,53029,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,7,1SFL-1680XHHS2TP93(W),760,63274,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,5,1SFL-1680XHHS2TP97,760,13030,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,6,1SFL-1680XHHS2TP97,760,20804,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,2,1SFL-1910HHTP93(SPC),760,59509,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,4,1SFL-1910HHTP93(SPC),760,160796,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,2,1SFL-1910X5HHTP93,760,495340,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,3,1SFL-1910X5HHTP93,760,68995,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,5,1SFL-1910X5HHTP93,760,158808,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,6,1SFL-1910X5HHTP93,760,555899,0,1,O.D. GRINDING,1L-1910,SMALL,760
2026,1,1SFLNR-1680XHHS2TP93,760,81401,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,2,1SFLNR-1680XHHS2TP93,760,229593,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,3,1SFLNR-1680XHHS2TP93,760,410482,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,4,1SFLNR-1680XHHS2TP93,760,152459,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,5,1SFLNR-1680XHHS2TP93,760,536059,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,6,1SFLNR-1680XHHS2TP93,760,124540,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,7,1SFLNR-1680XHHS2TP93,760,361983,0,1,O.D. GRINDING,1L-1680,SMALL,760
2026,3,1SFR-1340HHTP93,760,1002696,0,1,O.D. GRINDING,1R-1340,SMALL,760
2026,5,1SFR-1340HHTP93,760,883801,0,1,O.D. GRINDING,1R-1340,SMALL,760
